Date,Region,Category,Product,Quantity,Sales,Profit
2024-06-22,Central,Groceries,Cereal,9,277.24,34.74
2024-06-22,North,Stationery,Notebook,9,421.48,77.06
2024-06-22,Central,Electronics,Tablet,5,601.89,181.08
2024-06-22,North,Electronics,Tablet,7,3352.46,464.49
2024-06-23,East,Clothing,Sneakers,10,599.11,68.42
2024-06-23,Central,Stationery,Backpack,10,69.25,23.72
2024-06-23,West,Stationery,Sticky Notes,1,23.98,5.21
2024-06-23,West,Electronics,Laptop,3,894.06,147.04
2024-06-23,South,Stationery,Notebook,6,124.59,22.92
2024-06-23,East,Stationery,Notebook,11,293.98,43.12
2024-06-24,Central,Clothing,Jacket,8,1096.02,82.16
2024-06-24,South,Groceries,Olive Oil,2,37.34,7.4
2024-06-24,West,Clothing,Jeans,5,321.73,73.31
2024-06-24,South,Stationery,Notebook,9,259.47,44.44
2024-06-25,Central,Furniture,Sofa,7,5812.54,298.65
2024-06-25,West,Stationery,Desk Lamp,10,73.8,24.64
2024-06-25,East,Stationery,Notebook,7,141.98,36.3
2024-06-25,West,Stationery,Notebook,7,66.05,15.08
2024-06-25,North,Clothing,Sneakers,4,462.17,147.94
2024-06-26,West,Clothing,Jeans,3,219.59,72.84
2024-06-26,Central,Clothing,T-Shirt,1,41.53,6.59
2024-06-26,West,Stationery,Desk Lamp,11,321.87,92.63
2024-06-26,East,Electronics,Smartwatch,8,4236.93,1410.18
2024-06-26,West,Furniture,Bookshelf,10,8837.5,2284.62
2024-06-26,Central,Groceries,Olive Oil,10,189.85,9.72
2024-06-26,West,Groceries,Organic Juice,9,202.29,67.11
2024-06-26,West,Clothing,Cap,7,661.78,136.44
2024-06-27,Central,Stationery,Notebook,4,174.08,31.2
2024-06-27,North,Clothing,Cap,1,130.28,39.2
2024-06-27,South,Stationery,Desk Lamp,10,345.36,110.54
2024-06-27,South,Electronics,Smartphone,9,2446.44,720.74
2024-06-27,West,Clothing,Cap,6,654.32,224.22
2024-06-27,Central,Furniture,Office Chair,2,681.95,75.61
2024-06-27,West,Stationery,Pen Set,4,39.03,9.67
2024-06-27,West,Groceries,Coffee,9,206.16,26.76
2024-06-27,West,Electronics,Laptop,10,10693.32,3075.3
2024-06-28,Central,Furniture,Office Chair,10,6570.5,1892.97
2024-06-28,West,Electronics,Smartphone,7,888.89,136.56
2024-06-28,Central,Clothing,T-Shirt,5,243.67,43.52
2024-06-28,North,Stationery,Sticky Notes,11,517.31,86.65
2024-06-28,North,Furniture,Office Chair,7,2000.43,302.72
2024-06-28,West,Groceries,Cereal,11,375.76,67.67
2024-06-28,South,Groceries,Snack Pack,6,171.44,43.79
2024-06-28,Central,Stationery,Backpack,3,150.57,10.66
2024-06-28,South,Electronics,Headphones,3,2343.69,190.28
2024-06-28,South,Stationery,Sticky Notes,4,233.04,40.13
2024-06-28,Central,Electronics,Smartwatch,6,2165.98,533.13
2024-06-28,East,Groceries,Cereal,11,275.68,28.28
2024-06-28,North,Furniture,Sofa,7,2313.2,244.42
2024-06-28,East,Electronics,Headphones,9,6672.33,1656.41
2024-06-28,North,Clothing,Jacket,10,586.39,65.75
2024-06-28,North,Electronics,Laptop,1,364.94,62.18
2024-06-28,South,Furniture,Office Chair,10,2948.47,343.4
2024-06-29,Central,Clothing,T-Shirt,9,832.72,189.89
2024-06-29,South,Furniture,Dining Table,3,960.92,336.24
2024-06-29,South,Stationery,Sticky Notes,10,761.05,96.5
2024-06-29,Central,Furniture,Bookshelf,1,526.95,110.32
2024-06-29,Central,Clothing,T-Shirt,8,796.91,149.28
2024-06-29,West,Electronics,Tablet,9,4937.31,1277.37
2024-06-29,West,Groceries,Cereal,3,18.7,5.92
2024-06-29,West,Stationery,Sticky Notes,1,67.45,20.22
2024-06-29,West,Stationery,Sticky Notes,9,547.11,106.43
2024-06-29,North,Electronics,Headphones,2,1957.32,609.94
2024-06-29,North,Groceries,Coffee,1,32.76,8.39
2024-06-29,North,Groceries,Coffee,11,159.71,14.2
2024-06-30,West,Clothing,Sneakers,8,1040.51,335.96
2024-06-30,South,Groceries,Coffee,7,80.86,6.71
2024-06-30,East,Groceries,Cereal,6,237.74,18.91
2024-06-30,West,Clothing,Jacket,3,317.96,40.94
2024-06-30,Central,Electronics,Smartwatch,5,4227.34,1086.69
2024-06-30,North,Furniture,Sofa,10,2699.86,568.61
2024-06-30,East,Furniture,Dining Table,11,9212.12,3175.52
2024-06-30,North,Clothing,Jeans,6,502.92,90.53
2024-07-01,West,Electronics,Smartphone,5,3521.51,513.26
2024-07-01,West,Groceries,Cereal,6,99.3,30.94
2024-07-01,Central,Furniture,Bookshelf,6,4056.18,876.76
2024-07-01,South,Clothing,Sneakers,4,469.6,79.72
2024-07-01,West,Stationery,Sticky Notes,3,146.35,19.94
2024-07-01,West,Electronics,Tablet,2,1931.22,110.7
2024-07-01,South,Stationery,Backpack,3,85.17,26.26
2024-07-01,South,Clothing,Jeans,5,625.72,96.78
2024-07-01,East,Stationery,Desk Lamp,8,447.92,25.03
2024-07-02,Central,Clothing,Jacket,5,435.1,24.08
2024-07-02,East,Stationery,Desk Lamp,10,788.27,105.96
2024-07-02,West,Stationery,Backpack,8,73.75,12.81
2024-07-02,Central,Electronics,Tablet,2,1814.5,609.62
2024-07-02,South,Clothing,Jeans,8,1009.42,195.75
2024-07-02,North,Groceries,Cereal,8,260.82,25.73
2024-07-03,South,Groceries,Cereal,5,89.15,11.93
2024-07-03,North,Furniture,Dining Table,8,4771.09,1562.09
2024-07-03,North,Groceries,Olive Oil,1,30.48,5.95
2024-07-03,Central,Electronics,Smartphone,8,8442.76,1270.04
2024-07-03,North,Stationery,Notebook,5,331.23,32.91
2024-07-03,South,Furniture,Office Chair,3,1056.13,84.77
2024-07-03,East,Electronics,Laptop,9,5820.67,742.69
2024-07-03,West,Electronics,Smartwatch,1,755.0,177.59
2024-07-03,East,Groceries,Olive Oil,11,201.69,26.36
2024-07-04,Central,Electronics,Smartwatch,4,4310.24,1371.88
2024-07-04,Central,Furniture,Bookshelf,8,6756.53,1056.17
2024-07-04,West,Electronics,Tablet,9,8107.15,2388.63
2024-07-04,North,Electronics,Smartphone,10,9906.92,1777.4
2024-07-04,Central,Stationery,Backpack,4,222.62,52.93
2024-07-04,East,Electronics,Laptop,11,7938.09,933.45
2024-07-04,West,Groceries,Organic Juice,8,203.13,22.68
2024-07-04,West,Electronics,Headphones,7,822.53,213.62
2024-07-04,North,Clothing,Jacket,8,787.55,168.12
2024-07-04,Central,Stationery,Sticky Notes,5,203.24,11.24
2024-07-05,Central,Clothing,Sneakers,7,777.04,79.5
2024-07-05,South,Groceries,Cereal,11,77.44,17.57
2024-07-05,Central,Clothing,Cap,2,110.54,13.98
2024-07-05,West,Electronics,Headphones,11,2501.3,741.28
2024-07-05,West,Electronics,Smartwatch,5,856.36,261.48
2024-07-05,South,Clothing,T-Shirt,1,15.94,3.83
2024-07-06,North,Furniture,Bookshelf,2,298.73,68.25
2024-07-06,North,Furniture,Bookshelf,4,2681.5,255.27
2024-07-06,North,Clothing,Jeans,11,1225.21,264.52
2024-07-06,East,Stationery,Backpack,3,110.84,29.82
2024-07-06,Central,Electronics,Laptop,6,4027.04,1057.62
2024-07-06,North,Stationery,Sticky Notes,10,282.27,54.45
2024-07-06,North,Stationery,Desk Lamp,6,60.14,6.53
2024-07-06,North,Groceries,Organic Juice,3,105.47,8.31
2024-07-06,South,Groceries,Cereal,5,41.13,5.49
2024-07-06,East,Clothing,Jacket,9,1179.78,349.15
2024-07-07,North,Stationery,Desk Lamp,8,153.81,41.33
2024-07-07,North,Furniture,Bookshelf,4,759.62,180.85
2024-07-07,North,Clothing,Sneakers,1,127.53,20.54
2024-07-07,East,Stationery,Pen Set,6,366.52,100.41
2024-07-07,Central,Electronics,Headphones,1,343.5,37.3
2024-07-07,North,Electronics,Laptop,8,9364.02,730.59
2024-07-08,East,Groceries,Cereal,6,66.51,21.92
2024-07-08,Central,Electronics,Tablet,2,1700.47,484.81
2024-07-08,Central,Furniture,Desk,1,91.37,27.26
2024-07-08,North,Clothing,Jeans,2,297.05,71.14
2024-07-08,South,Groceries,Organic Juice,9,318.09,58.58
2024-07-09,East,Electronics,Smartphone,3,1676.85,396.46
2024-07-09,South,Electronics,Smartwatch,7,1267.18,181.39
2024-07-09,Central,Groceries,Coffee,5,118.69,20.31
2024-07-10,North,Groceries,Snack Pack,7,231.01,79.08
2024-07-10,North,Groceries,Coffee,4,18.77,4.58
2024-07-10,Central,Clothing,Jeans,2,36.71,5.88
2024-07-10,Central,Electronics,Headphones,9,3346.02,664.92
2024-07-10,East,Furniture,Sofa,3,2211.69,387.74
2024-07-10,East,Groceries,Coffee,8,46.41,10.6
2024-07-10,North,Stationery,Desk Lamp,1,13.98,2.14
2024-07-10,North,Electronics,Tablet,8,9066.51,1352.95
2024-07-10,South,Furniture,Desk,6,1161.62,59.96
2024-07-10,North,Clothing,Cap,7,1023.63,147.91
2024-07-11,South,Stationery,Sticky Notes,6,265.0,88.11
2024-07-11,North,Electronics,Headphones,6,3768.03,901.08
2024-07-11,Central,Clothing,Jacket,7,250.51,21.88
2024-07-11,West,Groceries,Olive Oil,11,232.65,47.19
2024-07-11,East,Groceries,Snack Pack,3,57.83,11.15
2024-07-11,West,Groceries,Olive Oil,11,223.97,68.6
2024-07-11,West,Clothing,T-Shirt,4,484.54,132.02
2024-07-11,North,Stationery,Pen Set,11,313.56,88.1
2024-07-11,North,Furniture,Office Chair,4,2843.27,363.29
2024-07-11,West,Groceries,Coffee,8,76.79,16.72
2024-07-11,East,Furniture,Desk,2,681.3,39.36
2024-07-11,West,Groceries,Snack Pack,4,115.53,24.82
2024-07-11,East,Groceries,Snack Pack,5,184.05,55.72
2024-07-12,North,Clothing,Jeans,2,258.48,53.24
2024-07-12,South,Electronics,Smartwatch,11,9787.37,1653.12
2024-07-12,Central,Clothing,Sneakers,9,1247.86,154.04
2024-07-12,South,Electronics,Tablet,11,5475.11,1099.8
2024-07-12,West,Groceries,Coffee,10,72.66,8.99
2024-07-12,South,Furniture,Desk,11,1040.54,61.89
2024-07-12,East,Groceries,Olive Oil,2,78.79,21.11
2024-07-12,Central,Clothing,Jeans,9,499.69,112.21
2024-07-12,East,Clothing,Sneakers,4,599.06,153.85
2024-07-12,South,Clothing,T-Shirt,10,873.02,159.2
2024-07-12,East,Electronics,Headphones,2,2164.79,705.36
2024-07-12,West,Electronics,Tablet,11,10681.49,3067.03
2024-07-13,Central,Furniture,Sofa,7,3310.0,738.76
2024-07-13,East,Furniture,Bookshelf,6,2169.91,689.03
2024-07-13,Central,Furniture,Dining Table,1,816.2,89.7
2024-07-13,South,Groceries,Cereal,5,48.34,7.16
2024-07-13,Central,Electronics,Smartwatch,10,3561.96,1236.22
2024-07-13,South,Furniture,Office Chair,4,1907.13,511.28
2024-07-13,North,Electronics,Smartwatch,7,4754.98,664.94
2024-07-14,South,Electronics,Tablet,7,8008.77,2294.06
2024-07-14,North,Furniture,Dining Table,5,1216.33,211.94
2024-07-14,East,Furniture,Dining Table,3,2485.66,862.71
2024-07-14,Central,Groceries,Olive Oil,3,77.42,11.58
2024-07-14,West,Clothing,Cap,8,714.94,173.6
2024-07-14,East,Groceries,Organic Juice,9,285.21,27.08
2024-07-14,West,Clothing,Cap,10,971.97,175.68
2024-07-14,South,Groceries,Snack Pack,5,105.42,14.9
2024-07-14,North,Electronics,Headphones,1,1140.21,146.28
2024-07-14,Central,Stationery,Backpack,1,26.41,2.15
2024-07-15,East,Furniture,Bookshelf,9,999.3,224.74
2024-07-15,West,Clothing,Sneakers,7,484.69,96.88
2024-07-15,South,Electronics,Headphones,11,997.69,125.44
2024-07-15,Central,Stationery,Notebook,6,65.33,17.53
2024-07-15,Central,Electronics,Smartwatch,11,8230.05,1697.76
2024-07-15,West,Groceries,Olive Oil,5,166.22,9.44
2024-07-15,South,Furniture,Desk,8,3960.16,391.58
2024-07-16,Central,Electronics,Tablet,3,1699.94,372.46
2024-07-16,West,Groceries,Cereal,6,102.52,6.78
2024-07-16,Central,Furniture,Office Chair,5,3850.33,984.64
2024-07-16,West,Groceries,Coffee,6,116.15,24.49
2024-07-16,West,Clothing,T-Shirt,9,788.17,108.3
2024-07-16,South,Clothing,Cap,4,111.52,12.4
2024-07-17,South,Furniture,Desk,11,3585.4,313.79
2024-07-17,North,Clothing,Jacket,1,97.04,22.74
2024-07-17,East,Clothing,T-Shirt,9,342.44,72.04
2024-07-17,Central,Electronics,Laptop,2,554.11,42.61
2024-07-17,South,Stationery,Sticky Notes,3,204.67,30.11
2024-07-17,North,Electronics,Smartphone,7,7118.75,546.48
2024-07-17,East,Electronics,Headphones,10,5696.17,1188.79
2024-07-17,West,Stationery,Desk Lamp,4,262.86,24.8
2024-07-17,South,Clothing,Cap,5,286.47,63.96
2024-07-18,East,Groceries,Organic Juice,3,38.56,9.94
2024-07-18,West,Furniture,Dining Table,9,3755.69,789.19
2024-07-18,Central,Stationery,Desk Lamp,5,170.81,41.16
2024-07-18,West,Furniture,Desk,6,2567.89,164.6
2024-07-18,South,Clothing,Cap,5,492.48,82.7
2024-07-18,Central,Clothing,Jeans,10,568.91,80.41
2024-07-18,South,Furniture,Bookshelf,7,3863.11,1323.66
2024-07-18,South,Clothing,Jeans,7,408.36,64.82
2024-07-19,Central,Furniture,Dining Table,8,824.11,196.02
2024-07-19,North,Groceries,Organic Juice,6,35.24,5.0
2024-07-19,South,Electronics,Smartphone,6,6138.35,851.88
2024-07-19,North,Groceries,Cereal,10,229.22,54.07
2024-07-19,East,Groceries,Olive Oil,10,39.14,10.7
2024-07-19,South,Electronics,Smartwatch,10,9863.95,2322.83
2024-07-19,East,Electronics,Tablet,10,9710.5,1311.1
2024-07-19,North,Furniture,Bookshelf,11,5046.05,1654.31
2024-07-19,North,Clothing,T-Shirt,7,330.82,93.52
2024-07-19,South,Furniture,Sofa,11,4263.87,487.01
2024-07-20,West,Clothing,Jeans,10,1195.31,156.8
2024-07-20,West,Groceries,Olive Oil,4,135.11,16.01
2024-07-20,South,Groceries,Cereal,5,132.93,37.38
2024-07-20,East,Electronics,Tablet,4,2766.49,175.58
2024-07-20,Central,Furniture,Office Chair,7,1815.95,621.99
2024-07-20,South,Clothing,Sneakers,5,283.14,17.24
2024-07-20,North,Clothing,Sneakers,9,1127.11,310.35
2024-07-20,West,Electronics,Laptop,6,2855.42,991.23
2024-07-20,East,Clothing,Cap,5,209.16,30.37
2024-07-20,South,Groceries,Olive Oil,3,63.15,6.05
2024-07-20,South,Stationery,Desk Lamp,8,168.07,28.32
2024-07-20,Central,Groceries,Coffee,9,109.71,26.96
2024-07-20,South,Stationery,Backpack,4,165.53,12.24
2024-07-21,North,Clothing,Sneakers,7,324.29,82.96
2024-07-21,West,Electronics,Laptop,9,7726.14,1525.22
2024-07-21,North,Clothing,T-Shirt,4,345.1,83.14
2024-07-21,North,Stationery,Desk Lamp,4,251.53,87.22
2024-07-21,Central,Stationery,Pen Set,9,189.92,60.53
2024-07-21,North,Clothing,Cap,7,457.09,104.39
2024-07-21,South,Groceries,Organic Juice,8,106.88,23.23
2024-07-21,South,Furniture,Dining Table,1,489.85,170.57
2024-07-21,West,Stationery,Pen Set,5,392.33,96.61
2024-07-22,West,Clothing,Sneakers,1,78.05,21.49
2024-07-22,North,Electronics,Smartphone,7,4349.81,358.06
2024-07-22,South,Furniture,Office Chair,10,3953.64,917.78
2024-07-22,North,Groceries,Coffee,7,251.08,30.4
2024-07-22,North,Furniture,Desk,1,820.11,75.02
2024-07-22,East,Electronics,Tablet,9,3164.87,302.82
2024-07-22,East,Stationery,Desk Lamp,11,811.51,128.4
2024-07-22,West,Furniture,Bookshelf,2,1629.18,459.35
2024-07-22,North,Electronics,Laptop,8,8673.42,1652.78
2024-07-22,South,Electronics,Smartphone,7,1162.59,192.21
2024-07-22,North,Electronics,Smartphone,2,1602.51,295.04
2024-07-22,East,Groceries,Cereal,2,26.11,1.71
2024-07-22,East,Electronics,Smartphone,6,3991.42,222.5
2024-07-23,North,Stationery,Notebook,4,100.04,17.6
2024-07-23,West,Groceries,Olive Oil,7,266.5,82.09
2024-07-23,West,Clothing,Cap,9,944.91,69.19
2024-07-23,South,Stationery,Desk Lamp,9,401.28,123.54
2024-07-23,North,Electronics,Headphones,6,2917.8,1009.94
2024-07-23,West,Groceries,Organic Juice,6,200.48,62.5
2024-07-24,West,Stationery,Pen Set,2,143.87,45.59
2024-07-24,North,Electronics,Smartphone,11,2190.22,598.66
2024-07-24,West,Furniture,Bookshelf,6,5280.83,1026.2
2024-07-24,East,Stationery,Backpack,9,217.84,31.09
2024-07-24,Central,Furniture,Office Chair,5,982.07,49.83
2024-07-24,North,Furniture,Office Chair,8,5652.92,1974.18
2024-07-24,North,Electronics,Tablet,5,4460.58,687.7
2024-07-24,East,Clothing,Sneakers,3,138.9,34.05
2024-07-24,South,Stationery,Notebook,9,151.46,46.88
2024-07-24,East,Electronics,Smartwatch,8,7020.75,2234.85
2024-07-25,Central,Electronics,Smartphone,3,788.8,218.72
2024-07-25,South,Clothing,Jacket,4,77.62,6.78
2024-07-25,North,Clothing,Jeans,5,150.52,41.25
2024-07-25,Central,Stationery,Sticky Notes,6,138.43,11.68
2024-07-25,Central,Stationery,Desk Lamp,4,205.71,39.01
2024-07-25,South,Furniture,Sofa,5,432.0,53.91
2024-07-25,East,Furniture,Desk,6,569.56,140.05
2024-07-25,West,Groceries,Cereal,6,127.17,25.88
2024-07-25,West,Clothing,Jacket,6,842.31,136.11
2024-07-25,East,Stationery,Pen Set,7,311.25,59.04
2024-07-25,West,Groceries,Snack Pack,6,24.92,4.35
2024-07-25,South,Clothing,Sneakers,5,93.56,23.14
2024-07-25,Central,Electronics,Smartwatch,11,6459.46,498.84
2024-07-26,East,Groceries,Coffee,3,108.74,17.58
2024-07-26,Central,Groceries,Coffee,6,217.92,22.61
2024-07-26,North,Furniture,Dining Table,11,2445.81,367.42
2024-07-26,North,Stationery,Pen Set,11,838.67,211.2
2024-07-26,North,Furniture,Sofa,8,1250.67,74.36
2024-07-26,South,Furniture,Desk,9,6297.53,1508.85
2024-07-26,West,Clothing,Sneakers,1,101.45,21.35
2024-07-26,West,Furniture,Desk,7,659.63,161.67
2024-07-26,South,Stationery,Notebook,5,33.32,3.36
2024-07-26,South,Furniture,Sofa,10,6982.17,482.85
2024-07-27,South,Electronics,Headphones,4,1336.45,404.88
2024-07-27,West,Stationery,Pen Set,8,566.03,70.83
2024-07-27,South,Stationery,Sticky Notes,7,300.77,73.55
2024-07-27,Central,Electronics,Smartwatch,2,1147.18,179.4
2024-07-27,North,Clothing,Cap,1,80.31,14.98
2024-07-27,East,Clothing,Jeans,7,834.84,58.9
2024-07-27,Central,Furniture,Desk,7,5318.77,536.24
2024-07-27,East,Electronics,Headphones,11,4884.46,1672.28
2024-07-27,East,Stationery,Pen Set,10,486.14,49.88
2024-07-28,East,Furniture,Bookshelf,7,1740.68,173.47
2024-07-28,North,Furniture,Sofa,2,1483.48,409.24
2024-07-28,East,Groceries,Snack Pack,9,180.56,29.16
2024-07-28,West,Furniture,Office Chair,2,341.74,35.22
2024-07-28,Central,Groceries,Cereal,10,303.0,50.22
2024-07-28,West,Groceries,Organic Juice,1,26.49,3.5
2024-07-28,North,Clothing,Jacket,3,56.72,12.65
2024-07-28,South,Furniture,Bookshelf,1,188.31,17.04
2024-07-29,East,Groceries,Organic Juice,6,187.69,14.04
2024-07-29,Central,Groceries,Cereal,7,88.56,18.01
2024-07-29,Central,Clothing,Jacket,8,387.28,67.39
2024-07-29,West,Electronics,Headphones,10,6975.28,738.51
2024-07-29,North,Clothing,Jacket,11,1513.67,440.46
2024-07-30,North,Furniture,Desk,4,3569.95,454.13
2024-07-30,West,Clothing,Jeans,3,278.75,39.41
2024-07-30,West,Stationery,Notebook,2,43.91,5.73
2024-07-30,North,Groceries,Coffee,11,163.26,8.53
2024-07-30,South,Furniture,Sofa,10,4749.49,461.29
2024-07-30,West,Stationery,Pen Set,11,606.08,126.92
2024-07-30,South,Groceries,Coffee,7,44.62,5.22
2024-07-30,East,Electronics,Headphones,7,7700.67,1991.94
2024-07-31,Central,Electronics,Smartwatch,7,863.28,273.51
2024-07-31,West,Stationery,Sticky Notes,1,14.77,3.6
2024-07-31,South,Stationery,Desk Lamp,7,430.13,50.53
2024-07-31,North,Furniture,Bookshelf,7,4117.06,561.74
2024-07-31,East,Groceries,Olive Oil,1,9.15,2.18
2024-07-31,East,Groceries,Snack Pack,5,16.07,3.02
2024-07-31,Central,Groceries,Cereal,7,148.47,8.36
2024-08-01,South,Clothing,Cap,8,1049.09,218.42
2024-08-01,East,Groceries,Organic Juice,1,12.38,0.67
2024-08-01,Central,Groceries,Snack Pack,11,128.63,20.05
2024-08-01,Central,Groceries,Organic Juice,4,92.1,16.16
2024-08-01,West,Clothing,Jacket,7,905.6,299.66
2024-08-01,East,Groceries,Olive Oil,10,275.36,68.44
2024-08-01,West,Furniture,Sofa,11,7423.14,455.74
2024-08-01,West,Clothing,Sneakers,5,491.95,106.05
2024-08-01,North,Electronics,Smartwatch,3,1240.26,78.38
2024-08-01,West,Electronics,Smartwatch,11,8136.04,561.83
2024-08-01,East,Stationery,Sticky Notes,11,414.45,27.81
2024-08-01,South,Stationery,Sticky Notes,11,124.8,7.36
2024-08-01,Central,Furniture,Dining Table,7,1644.89,372.91
2024-08-01,North,Groceries,Olive Oil,8,37.41,2.44
2024-08-01,North,Clothing,Jeans,6,782.84,61.2
2024-08-02,Central,Electronics,Laptop,11,9126.48,2814.84
2024-08-02,South,Groceries,Snack Pack,8,120.63,25.15
2024-08-02,South,Furniture,Sofa,8,4846.8,360.17
2024-08-02,North,Groceries,Organic Juice,2,39.83,5.99
2024-08-02,West,Clothing,Jeans,6,430.57,70.53
2024-08-02,South,Clothing,Jacket,1,118.12,40.8
2024-08-02,Central,Furniture,Desk,6,1251.49,177.5
2024-08-02,West,Furniture,Sofa,6,2000.22,488.83
2024-08-02,West,Stationery,Sticky Notes,8,291.04,68.9
2024-08-03,South,Stationery,Desk Lamp,2,13.75,3.81
2024-08-03,East,Clothing,Jacket,11,811.52,275.18
2024-08-03,South,Groceries,Coffee,8,181.86,21.68
2024-08-03,North,Furniture,Office Chair,3,1583.73,460.32
2024-08-03,Central,Clothing,T-Shirt,11,749.68,253.53
2024-08-03,South,Furniture,Dining Table,9,1907.34,302.98
2024-08-03,South,Groceries,Cereal,4,111.25,17.99
2024-08-03,South,Stationery,Desk Lamp,11,227.83,68.52
2024-08-04,West,Groceries,Cereal,1,18.99,3.04
2024-08-04,East,Furniture,Dining Table,3,2223.24,431.81
2024-08-04,North,Electronics,Tablet,2,2284.69,419.04
2024-08-04,South,Clothing,Cap,2,52.74,2.69
2024-08-04,South,Furniture,Dining Table,9,5245.97,1180.01
2024-08-04,East,Stationery,Backpack,10,196.95,39.66
2024-08-04,South,Clothing,T-Shirt,8,573.56,125.88
2024-08-04,East,Clothing,T-Shirt,6,426.0,109.7
2024-08-04,Central,Groceries,Organic Juice,7,171.05,36.2
2024-08-05,West,Groceries,Coffee,2,6.09,0.49
2024-08-05,North,Stationery,Pen Set,10,168.94,39.93
2024-08-05,North,Electronics,Smartphone,3,2859.4,655.32
2024-08-05,East,Furniture,Office Chair,11,8626.68,2071.07
2024-08-05,West,Electronics,Smartphone,2,2273.37,766.98
2024-08-05,East,Electronics,Tablet,4,632.55,37.25
2024-08-05,South,Clothing,Jacket,3,90.2,28.55
2024-08-05,East,Electronics,Headphones,1,154.45,30.37
2024-08-05,East,Electronics,Smartwatch,2,452.22,143.89
2024-08-05,West,Clothing,T-Shirt,2,41.38,4.83
2024-08-06,South,Stationery,Sticky Notes,6,221.29,21.67
2024-08-06,North,Groceries,Coffee,2,44.15,4.19
2024-08-06,Central,Stationery,Desk Lamp,3,214.99,20.26
2024-08-06,Central,Electronics,Smartwatch,6,3926.1,707.2
2024-08-06,West,Clothing,Sneakers,10,1407.53,156.95
2024-08-06,North,Furniture,Bookshelf,3,2675.28,889.14
2024-08-06,North,Clothing,Jeans,9,980.25,157.54
2024-08-06,North,Stationery,Backpack,8,286.86,59.07
2024-08-06,West,Clothing,Jacket,3,225.49,64.11
2024-08-06,East,Groceries,Snack Pack,11,225.3,25.65
2024-08-06,West,Furniture,Bookshelf,8,1421.1,80.35
2024-08-06,Central,Furniture,Sofa,10,7228.85,1524.56
2024-08-06,South,Stationery,Backpack,8,74.51,22.75
2024-08-07,North,Stationery,Backpack,2,129.86,14.65
2024-08-07,Central,Groceries,Organic Juice,8,145.97,41.71
2024-08-07,East,Groceries,Snack Pack,3,65.7,22.58
2024-08-07,South,Electronics,Smartphone,4,4754.43,823.98
2024-08-07,North,Clothing,Jacket,10,250.76,70.5
